DateTime,Hour,DayOfWeek,CrimeType,Location,Latitude,Longitude,Description,VictimGender,CrimeAgainstWomen
2022-07-10 03:18:00,3,6,Homicide,Southside,28.60133392351889,77.20432208205223,dead incident reported. Witness present,Unknown,0
2022-04-03 04:00:00,4,6,Kidnapping,Eastside,28.585684053096745,77.2073610062201,held captive incident reported. CCTV available,Female,1
2023-04-20 22:50:00,22,3,Theft,Suburb A,28.597423481547487,77.19060684471307,wallet incident reported. Evidence collected,Male,0
2022-09-30 12:04:00,12,4,Kidnapping,Southside,28.61689823585256,77.23220003810574,ransom incident reported. No leads yet,Male,0
2022-01-13 03:49:00,3,3,Robbery,Suburb B,28.629205276766704,77.18282498993962,gun incident reported. Witness present,Female,1
2023-04-17 23:49:00,23,0,Assault,Eastside,28.597406197723828,77.2246795197998,attack incident reported. CCTV available,Female,1
2022-06-12 20:46:00,20,6,Theft,Northside,28.597525210107698,77.20525611416672,missing incident reported. Witness present,Female,0
2023-01-05 01:55:00,1,3,Robbery,Northside,28.623067534983743,77.19286092575227,demanded incident reported. Evidence collected,Male,0
2022-06-21 08:37:00,8,1,Assault,Suburb B,28.615656258435767,77.18676624175137,punched incident reported. No leads yet,Male,1
2023-12-06 19:09:00,19,2,Cyber Crime,Northside,28.603877205934147,77.21432969890238,hacked incident reported. CCTV available,Male,0
2023-10-03 01:03:00,1,1,Cyber Crime,Southside,28.58735010444114,77.21634124563268,hacked incident reported. Witness present,Unknown,0
2023-05-15 07:20:00,7,0,Cyber Crime,Industrial Area,28.613572703351224,77.21820816590696,identity theft incident reported. CCTV available,Unknown,0
2022-05-18 08:57:00,8,2,Theft,Industrial Area,28.61763190223441,77.2317356738329,missing incident reported. No leads yet,Unknown,0
2022-07-14 18:11:00,18,3,Cyber Crime,Suburb A,28.61598707504413,77.20184324098125,phishing incident reported. Evidence collected,Unknown,0
2023-06-28 04:28:00,4,2,Homicide,Westside,28.615938291717207,77.21805496715061,dead incident reported. No leads yet,Unknown,0
2022-07-09 00:39:00,0,5,Cyber Crime,Eastside,28.61471433450543,77.20967652818673,identity theft incident reported. Witness present,Female,0
2023-06-21 21:31:00,21,2,Burglary,Westside,28.602200138536556,77.19795165137415,forced incident reported. Evidence collected,Female,0
2022-04-09 16:42:00,16,5,Assault,Downtown,28.590523245470006,77.23815961238645,punched incident reported. Witness present,Male,0
2022-04-20 15:12:00,15,2,Assault,Downtown,28.593168946076812,77.19745158003674,injury incident reported. No leads yet,Unknown,0
2023-06-23 19:44:00,19,4,Homicide,Downtown,28.601926545573846,77.22391540628242,dead incident reported. Evidence collected,Female,0
2022-08-02 20:31:00,20,1,Assault,Industrial Area,28.608984172028467,77.22979570121123,beaten incident reported. No leads yet,Unknown,1
2023-01-13 22:03:00,22,4,Homicide,Downtown,28.602675156262602,77.21364990270374,stabbed incident reported. Evidence collected,Unknown,1
2022-08-10 16:06:00,16,2,Assault,Eastside,28.59997754911234,77.2447524854629,kicked incident reported. Witness present,Unknown,0
2023-08-07 20:11:00,20,0,Fraud,Northside,28.594106693016176,77.21416367850378,forgery incident reported. No leads yet,Unknown,0
2022-04-17 05:50:00,5,6,Burglary,Suburb B,28.624462948015537,77.21589665162419,entered incident reported. No leads yet,Unknown,0
2022-12-27 10:35:00,10,1,Cyber Crime,Suburb A,28.610811872352038,77.20683632167112,identity theft incident reported. CCTV available,Female,0
2023-09-16 07:36:00,7,5,Robbery,Suburb B,28.61463019119965,77.20654996663953,demanded incident reported. CCTV available,Unknown,0
2023-04-09 14:25:00,14,6,Theft,Downtown,28.629964651946583,77.24584205002652,purse incident reported. Witness present,Female,0
2022-11-06 00:19:00,0,6,Robbery,Eastside,28.60460847024987,77.18616995034036,demanded incident reported. Witness present,Female,1
2022-04-07 01:29:00,1,3,Cyber Crime,Southside,28.61242863252748,77.25199515562757,phishing incident reported. Witness present,Male,0
2022-09-20 09:05:00,9,1,Fraud,Eastside,28.600505423867173,77.23631861342407,cheated incident reported. No leads yet,Unknown,1
2022-06-27 15:52:00,15,0,Assault,Westside,28.64186168023461,77.19977352930486,beaten incident reported. No leads yet,Male,0
2022-03-22 01:58:00,1,1,Cyber Crime,Suburb A,28.623383051319756,77.23613994371881,hacked incident reported. Witness present,Female,0
2023-10-31 19:59:00,19,1,Theft,Suburb B,28.607581204316876,77.2056069939983,stole incident reported. CCTV available,Male,0
2023-07-07 18:09:00,18,4,Cyber Crime,Eastside,28.604205318100856,77.19208738782179,identity theft incident reported. No leads yet,Male,1
2023-09-02 18:32:00,18,5,Assault,Eastside,28.603078707582235,77.18860099555397,injury incident reported. Witness present,Female,1
2022-05-16 10:05:00,10,0,Kidnapping,Downtown,28.61446805780432,77.19616711281569,abducted incident reported. No leads yet,Unknown,0
2023-05-29 13:49:00,13,0,Burglary,Southside,28.61779643186318,77.1830684058966,window incident reported. No leads yet,Female,0
2023-10-30 18:12:00,18,0,Robbery,Eastside,28.61941467053691,77.22289214936015,forcibly incident reported. CCTV available,Male,0
2023-12-03 18:05:00,18,6,Assault,Suburb B,28.58067107262381,77.21523427616413,kicked incident reported. CCTV available,Female,1
2022-12-19 19:41:00,19,0,Theft,Westside,28.634361149874557,77.18883931635514,purse incident reported. No leads yet,Male,0
2023-10-01 04:28:00,4,6,Theft,Eastside,28.641776206447297,77.2159836501561,wallet incident reported. Evidence collected,Male,0
2022-04-26 23:03:00,23,1,Robbery,Southside,28.60214980240403,77.20807051537237,gun incident reported. CCTV available,Female,1
2023-04-06 15:01:00,15,3,Cyber Crime,Eastside,28.62320544854203,77.21026675652354,phishing incident reported. CCTV available,Unknown,0
2023-07-16 15:39:00,15,6,Burglary,Downtown,28.622879266540775,77.19365544011535,door incident reported. Evidence collected,Female,0
2022-09-19 05:03:00,5,0,Homicide,Eastside,28.616722680400603,77.18543809171825,dead incident reported. No leads yet,Unknown,0
2023-11-02 00:04:00,0,3,Fraud,Westside,28.612046232310856,77.19393487264226,cheated incident reported. Evidence collected,Unknown,0
2022-01-20 09:55:00,9,3,Fraud,Eastside,28.601641167623505,77.22960155292017,scam incident reported. CCTV available,Female,0
2023-05-12 19:34:00,19,4,Assault,Southside,28.632088502009907,77.21915230201512,injury incident reported. Evidence collected,Male,0
2022-02-10 07:59:00,7,3,Homicide,Suburb A,28.595694787255457,77.20372652583842,murder incident reported. Evidence collected,Female,0
2022-12-22 21:22:00,21,3,Cyber Crime,Westside,28.634118294999656,77.21136194856066,ransomware incident reported. Evidence collected,Male,0
2023-10-03 08:56:00,8,1,Fraud,Downtown,28.65255549233303,77.21555529732325,fake incident reported. Witness present,Unknown,0
2022-12-16 12:42:00,12,4,Burglary,Northside,28.61710081860817,77.20384805892996,door incident reported. Witness present,Unknown,0
2023-03-04 07:36:00,7,5,Burglary,Suburb B,28.61612568174637,77.20645883606032,forced incident reported. No leads yet,Female,0
2023-07-10 04:13:00,4,0,Burglary,Eastside,28.625701811278145,77.22494503861324,door incident reported. Witness present,Male,0
2023-03-17 04:41:00,4,4,Burglary,Suburb A,28.6008001756582,77.18681278410737,broke incident reported. Witness present,Male,0
2022-11-22 04:46:00,4,1,Theft,Suburb A,28.583296577114947,77.21746652211522,missing incident reported. No leads yet,Female,0
2023-10-15 23:17:00,23,6,Burglary,Eastside,28.59551055656377,77.17311849011746,broke incident reported. CCTV available,Male,0
2023-09-13 18:39:00,18,2,Robbery,Eastside,28.620376310075518,77.25054999195721,demanded incident reported. Evidence collected,Male,0
2023-12-06 15:08:00,15,2,Kidnapping,Suburb A,28.613798818141003,77.22297484624086,held captive incident reported. No leads yet,Male,0
2022-05-21 05:12:00,5,5,Robbery,Downtown,28.61526382264246,77.20735183911349,gun incident reported. CCTV available,Female,1
2023-02-27 07:47:00,7,0,Robbery,Eastside,28.629217941383132,77.2041620909302,forcibly incident reported. No leads yet,Male,0
2023-12-06 10:55:00,10,2,Kidnapping,Eastside,28.618356538567866,77.21436163010327,abducted incident reported. No leads yet,Female,1
2022-11-17 12:39:00,12,3,Theft,Northside,28.60276515910595,77.22553403915894,stole incident reported. Witness present,Female,0
2023-06-16 17:25:00,17,4,Theft,Suburb B,28.610984004055076,77.19640424734179,stole incident reported. Witness present,Unknown,0
2022-10-26 14:25:00,14,2,Homicide,Westside,28.622841830726173,77.19402553363682,stabbed incident reported. Evidence collected,Female,0
2023-12-08 16:57:00,16,4,Burglary,Industrial Area,28.614369685956152,77.2088480167226,door incident reported. Evidence collected,Unknown,0
2022-07-04 18:57:00,18,0,Burglary,Suburb B,28.631998259430528,77.21691163721466,broke incident reported. Witness present,Female,0
2023-04-10 18:57:00,18,0,Robbery,Industrial Area,28.613482884020915,77.22262943832001,threat incident reported. Evidence collected,Male,0
2022-04-04 03:45:00,3,0,Kidnapping,Suburb A,28.637070125816955,77.2182968384392,held captive incident reported. Witness present,Male,0
2023-01-23 17:24:00,17,0,Theft,Southside,28.614072543664058,77.18713606279417,wallet incident reported. Witness present,Female,0
2022-05-29 05:49:00,5,6,Theft,Suburb B,28.596148105615413,77.2039129215941,pickpocket incident reported. CCTV available,Female,0
2023-10-04 05:07:00,5,2,Burglary,Eastside,28.603741463297347,77.20588381161691,forced incident reported. Evidence collected,Male,0
2023-04-15 15:54:00,15,5,Kidnapping,Downtown,28.614844165414954,77.21782821257261,missing child incident reported. Witness present,Unknown,0
2023-08-26 21:30:00,21,5,Kidnapping,Suburb B,28.612725020365684,77.21710836073044,abducted incident reported. Witness present,Female,1
2023-07-15 08:39:00,8,5,Robbery,Downtown,28.61497457358017,77.17607555722743,demanded incident reported. Evidence collected,Male,0
2022-05-29 01:42:00,1,6,Homicide,Suburb A,28.59824441010302,77.20659854073797,shot incident reported. Witness present,Male,1
2022-06-15 21:18:00,21,2,Burglary,Industrial Area,28.59373842095265,77.2189988121666,broke incident reported. Evidence collected,Unknown,0
2022-11-03 10:23:00,10,3,Fraud,Northside,28.639412513872397,77.22931269752829,scam incident reported. CCTV available,Female,0
2023-04-28 04:07:00,4,4,Homicide,Suburb A,28.610342618817832,77.23384543561417,murder incident reported. Witness present,Unknown,0
2023-09-19 01:06:00,1,1,Assault,Industrial Area,28.61637779095337,77.20338190048138,attack incident reported. No leads yet,Unknown,0
2023-09-16 10:16:00,10,5,Cyber Crime,Southside,28.603676622274318,77.20395883855853,identity theft incident reported. No leads yet,Unknown,0
2022-07-04 19:14:00,19,0,Homicide,Eastside,28.60743038635765,77.21184027037293,shot incident reported. Evidence collected,Male,0
2022-08-01 19:26:00,19,0,Fraud,Downtown,28.616576233017497,77.20905076700257,fake incident reported. Evidence collected,Female,0
2023-10-18 06:44:00,6,2,Homicide,Westside,28.62118230282911,77.22884410457978,killed incident reported. CCTV available,Male,0
2022-01-07 03:43:00,3,4,Cyber Crime,Suburb A,28.629725902257356,77.18425170052583,hacked incident reported. Witness present,Female,0
2022-07-18 10:53:00,10,0,Cyber Crime,Industrial Area,28.571334647751634,77.22457199852066,phishing incident reported. No leads yet,Female,0
2022-06-09 20:29:00,20,3,Cyber Crime,Industrial Area,28.591118688359742,77.20525390996846,hacked incident reported. CCTV available,Female,0
2023-08-02 23:43:00,23,2,Cyber Crime,Downtown,28.594398116232345,77.178966992707,ransomware incident reported. CCTV available,Male,0
2022-03-09 04:17:00,4,2,Theft,Suburb A,28.622924378803415,77.22165258600505,wallet incident reported. No leads yet,Female,0
2022-07-11 19:07:00,19,0,Homicide,Suburb A,28.604291493321224,77.16581596179759,shot incident reported. Evidence collected,Unknown,1
2023-05-24 07:23:00,7,2,Kidnapping,Westside,28.604795925862458,77.21553006675671,missing child incident reported. Evidence collected,Male,0
2023-01-19 01:49:00,1,3,Robbery,Northside,28.589251473853764,77.21205599866299,forcibly incident reported. Witness present,Female,1
2022-07-14 10:59:00,10,3,Kidnapping,Westside,28.61364483584712,77.21865485832669,abducted incident reported. Witness present,Female,1
2022-07-30 23:02:00,23,5,Kidnapping,Suburb B,28.615893006140237,77.19278218431865,abducted incident reported. Evidence collected,Unknown,0
2022-11-15 01:43:00,1,1,Assault,Suburb A,28.633842858361074,77.20635784044956,punched incident reported. CCTV available,Female,1
2022-01-24 18:48:00,18,0,Homicide,Eastside,28.6134449243415,77.19344553401545,stabbed incident reported. CCTV available,Female,0
2023-06-30 10:49:00,10,4,Kidnapping,Northside,28.60651196248014,77.19425328809956,ransom incident reported. Evidence collected,Female,1
2022-01-16 19:35:00,19,6,Assault,Eastside,28.611017565667943,77.23752847466905,attack incident reported. CCTV available,Unknown,0
2022-05-25 22:51:00,22,2,Homicide,Eastside,28.591034980951147,77.18210731003539,killed incident reported. CCTV available,Male,1
2023-07-08 14:03:00,14,5,Burglary,Downtown,28.638419505458227,77.20551127204747,broke incident reported. Evidence collected,Female,0
2023-01-28 01:05:00,1,5,Fraud,Suburb B,28.602748787689002,77.22633174478993,forgery incident reported. CCTV available,Male,0
2022-11-16 10:52:00,10,2,Robbery,Northside,28.603806407671055,77.23943349522578,gun incident reported. No leads yet,Female,1
2022-04-10 14:19:00,14,6,Kidnapping,Industrial Area,28.625198764522324,77.20086814319758,missing child incident reported. CCTV available,Male,0
2023-01-08 12:11:00,12,6,Cyber Crime,Suburb A,28.64985513688776,77.19890475128328,hacked incident reported. No leads yet,Female,0
2022-04-26 11:30:00,11,1,Kidnapping,Southside,28.626268256200156,77.21398820967345,missing child incident reported. Evidence collected,Female,1
2023-02-20 22:50:00,22,0,Assault,Suburb A,28.63559568815665,77.23502518661212,attack incident reported. No leads yet,Unknown,0
2023-02-15 18:26:00,18,2,Robbery,Eastside,28.61443340248443,77.19644303549423,forcibly incident reported. No leads yet,Unknown,0
2022-03-09 10:13:00,10,2,Fraud,Suburb B,28.62156620238232,77.19770474383746,fake incident reported. Witness present,Unknown,0
2023-11-10 21:04:00,21,4,Kidnapping,Northside,28.647456454125443,77.21127558885138,ransom incident reported. Evidence collected,Unknown,0
2023-04-01 05:19:00,5,5,Fraud,Northside,28.607811307478134,77.21207800509775,forgery incident reported. CCTV available,Unknown,0
2023-05-22 20:42:00,20,0,Theft,Northside,28.591447895174507,77.1928064326915,purse incident reported. Evidence collected,Male,0
2022-05-31 21:09:00,21,1,Kidnapping,Westside,28.633906898465742,77.19805176201714,held captive incident reported. Witness present,Female,1
2022-07-30 21:56:00,21,5,Cyber Crime,Westside,28.59645148362197,77.21794421254212,ransomware incident reported. No leads yet,Unknown,0
2022-12-19 02:37:00,2,0,Theft,Suburb B,28.63366173591105,77.22098255517776,stole incident reported. CCTV available,Male,0
2023-07-17 01:00:00,1,0,Cyber Crime,Northside,28.63050079476343,77.19638674852385,phishing incident reported. No leads yet,Female,0
2023-12-21 18:25:00,18,3,Cyber Crime,Suburb B,28.590203155554303,77.23402222753259,phishing incident reported. Witness present,Female,0
2023-05-02 04:12:00,4,1,Fraud,Suburb A,28.608522002685966,77.20481944972575,fake incident reported. Witness present,Female,0
2022-01-12 02:41:00,2,2,Theft,Southside,28.636036569030818,77.21827050015668,pickpocket incident reported. Witness present,Unknown,0
2022-03-28 04:41:00,4,0,Fraud,Industrial Area,28.621498129534693,77.24508337241502,forgery incident reported. Witness present,Unknown,0
2023-04-11 16:27:00,16,1,Kidnapping,Suburb B,28.60317469616033,77.2244640021347,held captive incident reported. Evidence collected,Female,1
2023-08-15 15:54:00,15,1,Robbery,Westside,28.614850218748284,77.21347653798105,mugged incident reported. CCTV available,Female,1
2022-02-04 01:36:00,1,4,Kidnapping,Suburb A,28.639374473773543,77.2174639292715,abducted incident reported. Witness present,Male,0
2023-06-24 08:29:00,8,5,Assault,Northside,28.622871601317495,77.2268751222885,punched incident reported. CCTV available,Male,0
2023-09-20 01:57:00,1,2,Cyber Crime,Downtown,28.607817454507618,77.19501317221102,identity theft incident reported. CCTV available,Female,0
2023-03-08 11:51:00,11,2,Homicide,Westside,28.596486513432986,77.17622739017708,killed incident reported. CCTV available,Male,1
2023-08-01 08:03:00,8,1,Kidnapping,Southside,28.64817011883234,77.19061319390464,ransom incident reported. Evidence collected,Unknown,1
2022-10-21 15:05:00,15,4,Burglary,Northside,28.610212439606904,77.20438644500186,door incident reported. CCTV available,Female,0
2022-10-09 08:00:00,8,6,Assault,Southside,28.619023444963485,77.22259562020899,injury incident reported. CCTV available,Unknown,0
2022-06-29 08:50:00,8,2,Robbery,Industrial Area,28.628241224805997,77.19928204269053,gun incident reported. CCTV available,Male,0
2022-03-28 04:38:00,4,0,Burglary,Industrial Area,28.61111463810356,77.21370966584148,entered incident reported. No leads yet,Female,0
2023-10-15 05:13:00,5,6,Cyber Crime,Downtown,28.60975514789694,77.23578909293367,hacked incident reported. Evidence collected,Unknown,0
2022-06-21 14:25:00,14,1,Kidnapping,Westside,28.622082915860638,77.22124796310084,missing child incident reported. No leads yet,Female,1
2023-12-01 22:24:00,22,4,Kidnapping,Westside,28.62494802114446,77.22855789762475,held captive incident reported. Evidence collected,Male,0
2022-10-23 14:24:00,14,6,Cyber Crime,Downtown,28.616917025978395,77.18738613420074,ransomware incident reported. No leads yet,Male,0
2023-09-18 20:54:00,20,0,Homicide,Suburb A,28.620561465862544,77.19814405177014,dead incident reported. CCTV available,Female,0
2023-11-02 18:25:00,18,3,Kidnapping,Eastside,28.605089721970838,77.21877273364592,missing child incident reported. CCTV available,Unknown,0
2023-11-25 22:11:00,22,5,Cyber Crime,Downtown,28.63453805119056,77.20935452627894,hacked incident reported. Evidence collected,Unknown,1
2023-02-26 03:33:00,3,6,Assault,Industrial Area,28.619047216876652,77.23737024907726,attack incident reported. CCTV available,Female,1
2022-07-17 01:01:00,1,6,Assault,Downtown,28.617912552991477,77.25236138523634,kicked incident reported. Evidence collected,Unknown,0
2023-12-27 03:05:00,3,2,Burglary,Suburb B,28.623325160760526,77.17965395401407,door incident reported. Witness present,Unknown,0
2022-04-24 22:11:00,22,6,Homicide,Westside,28.626455693685077,77.21535263974805,dead incident reported. No leads yet,Female,0
2022-10-11 13:44:00,13,1,Cyber Crime,Westside,28.635395879234714,77.22021968918783,ransomware incident reported. Evidence collected,Male,0
2023-01-27 12:21:00,12,4,Theft,Westside,28.61159240026694,77.18859502939517,stole incident reported. No leads yet,Female,0
2022-07-25 19:25:00,19,0,Burglary,Industrial Area,28.610416279045236,77.19482465909651,window incident reported. Witness present,Male,0
2023-09-21 20:06:00,20,3,Kidnapping,Westside,28.604224609169922,77.21880964007369,abducted incident reported. CCTV available,Male,1
2023-04-02 00:57:00,0,6,Kidnapping,Southside,28.641731741739193,77.21557785883039,abducted incident reported. No leads yet,Unknown,0
2022-09-30 04:44:00,4,4,Cyber Crime,Suburb B,28.593968615632747,77.21641004447034,identity theft incident reported. No leads yet,Unknown,1
2023-03-23 12:54:00,12,3,Assault,Eastside,28.63384385811076,77.19883695159469,injury incident reported. Evidence collected,Male,0
2023-08-04 17:59:00,17,4,Cyber Crime,Suburb A,28.61166638055545,77.2092448032455,hacked incident reported. Evidence collected,Unknown,0
2023-01-10 17:54:00,17,1,Cyber Crime,Northside,28.60081836144863,77.2198046738974,ransomware incident reported. Witness present,Female,0
2022-06-30 17:02:00,17,3,Fraud,Eastside,28.611884197523203,77.21599220739846,scam incident reported. CCTV available,Female,0
2023-05-14 02:56:00,2,6,Kidnapping,Eastside,28.5991084637033,77.20170902832794,abducted incident reported. Witness present,Male,1
2023-05-16 12:04:00,12,1,Homicide,Industrial Area,28.62593968929713,77.20278611413181,shot incident reported. Evidence collected,Unknown,0
2022-02-07 10:03:00,10,0,Cyber Crime,Downtown,28.642682730853892,77.20233939690642,identity theft incident reported. Witness present,Female,0
2023-08-17 07:59:00,7,3,Assault,Downtown,28.6176447454292,77.22454318053123,punched incident reported. No leads yet,Unknown,0
2023-09-26 01:15:00,1,1,Burglary,Downtown,28.590260571117785,77.179653186467,forced incident reported. Evidence collected,Male,0
2023-04-13 19:10:00,19,3,Assault,Northside,28.588472394757165,77.23004306839046,beaten incident reported. Witness present,Male,0
2022-03-06 06:27:00,6,6,Cyber Crime,Suburb B,28.604702364235127,77.25163665476114,phishing incident reported. CCTV available,Female,0
2022-08-07 01:37:00,1,6,Burglary,Suburb A,28.60449587335571,77.21207585505329,entered incident reported. No leads yet,Male,0
2022-06-22 22:23:00,22,2,Burglary,Industrial Area,28.639601832542798,77.24243488146932,broke incident reported. Witness present,Male,0
2022-04-13 20:39:00,20,2,Fraud,Southside,28.64825839294394,77.22913943717656,scam incident reported. Evidence collected,Male,0
2022-01-08 05:59:00,5,5,Assault,Westside,28.630967708763524,77.21887544915336,injury incident reported. Witness present,Female,1
2022-07-31 04:40:00,4,6,Homicide,Industrial Area,28.626872684602777,77.19981357139453,murder incident reported. Evidence collected,Female,0
2023-09-03 05:45:00,5,6,Kidnapping,Northside,28.600263351942964,77.20894375904315,ransom incident reported. CCTV available,Unknown,0
2023-03-05 00:35:00,0,6,Robbery,Eastside,28.611063589624585,77.20144619917788,gun incident reported. CCTV available,Male,0
2023-07-07 16:14:00,16,4,Kidnapping,Eastside,28.625506457457615,77.22492175347618,abducted incident reported. Witness present,Female,1
2023-12-03 15:31:00,15,6,Burglary,Southside,28.615373448104865,77.23362550135093,broke incident reported. CCTV available,Unknown,0
2022-10-19 06:27:00,6,2,Homicide,Suburb A,28.594871848097775,77.20577234234534,shot incident reported. Evidence collected,Unknown,0
2022-04-17 23:03:00,23,6,Burglary,Southside,28.60195296132329,77.17789105638212,broke incident reported. Evidence collected,Male,0
2022-08-29 23:28:00,23,0,Cyber Crime,Suburb B,28.612521988569288,77.20697087486027,ransomware incident reported. Witness present,Male,0
2022-04-23 10:14:00,10,5,Assault,Eastside,28.63912416238737,77.21951352807592,kicked incident reported. No leads yet,Unknown,0
2022-08-14 02:30:00,2,6,Kidnapping,Downtown,28.596830219594516,77.23990154277224,held captive incident reported. Witness present,Female,1
2023-02-01 11:08:00,11,2,Kidnapping,Eastside,28.63425056159209,77.21870162839114,ransom incident reported. Witness present,Unknown,0
2022-12-10 04:02:00,4,5,Theft,Westside,28.61012526501917,77.19300934605461,pickpocket incident reported. No leads yet,Male,0
2023-03-05 05:48:00,5,6,Cyber Crime,Eastside,28.60769655373215,77.22714581032841,phishing incident reported. Witness present,Female,0
2022-03-30 13:54:00,13,2,Kidnapping,Eastside,28.64530977176558,77.2347207254712,held captive incident reported. CCTV available,Unknown,0
2022-01-15 23:27:00,23,5,Robbery,Eastside,28.605752509636897,77.19033970944518,threat incident reported. Witness present,Female,1
2023-08-11 00:26:00,0,4,Theft,Downtown,28.616248104115186,77.17952601057395,purse incident reported. Evidence collected,Female,0
2023-03-12 16:25:00,16,6,Kidnapping,Northside,28.619286128569748,77.20653995689503,abducted incident reported. Evidence collected,Female,1
2023-12-11 23:26:00,23,0,Robbery,Southside,28.606132724968862,77.18242161554555,gun incident reported. Evidence collected,Female,1
2023-05-07 21:19:00,21,6,Burglary,Industrial Area,28.62246000177616,77.20012165267231,broke incident reported. No leads yet,Unknown,0
2023-04-20 04:55:00,4,3,Fraud,Southside,28.594401386071496,77.16112896311198,scam incident reported. Evidence collected,Female,0
2023-01-30 22:21:00,22,0,Theft,Westside,28.613441418249156,77.23853752661117,purse incident reported. Witness present,Female,0
2023-12-03 02:39:00,2,6,Cyber Crime,Downtown,28.641587653575797,77.2013817290569,ransomware incident reported. Evidence collected,Unknown,0
2022-04-24 12:23:00,12,6,Kidnapping,Downtown,28.603863132327305,77.21681290426793,abducted incident reported. Witness present,Female,1
2022-05-22 10:15:00,10,6,Assault,Industrial Area,28.597260242680196,77.21402986499699,beaten incident reported. Witness present,Unknown,0
2022-08-19 10:22:00,10,4,Homicide,Suburb B,28.626668004639747,77.22944888706475,stabbed incident reported. CCTV available,Female,1
2023-04-09 15:32:00,15,6,Assault,Industrial Area,28.612230765392002,77.20560543749706,beaten incident reported. CCTV available,Unknown,0
2023-04-08 19:23:00,19,5,Assault,Eastside,28.59926695688739,77.195218660766,injury incident reported. Witness present,Female,1
2022-10-23 02:06:00,2,6,Burglary,Westside,28.610125351801642,77.21512275844694,window incident reported. Witness present,Male,0
2022-07-29 16:40:00,16,4,Theft,Westside,28.629126410437223,77.19561368415533,purse incident reported. Witness present,Female,0
2023-05-01 11:26:00,11,0,Kidnapping,Downtown,28.638778142815994,77.20448127331596,abducted incident reported. Witness present,Female,1
2023-06-17 20:21:00,20,5,Fraud,Suburb A,28.613543878427528,77.1965464720142,cheated incident reported. No leads yet,Unknown,0
2023-08-31 21:44:00,21,3,Kidnapping,Industrial Area,28.573495995662118,77.22373408993936,ransom incident reported. Witness present,Female,1
2022-09-24 07:30:00,7,5,Cyber Crime,Westside,28.62618073161821,77.20431120738137,ransomware incident reported. No leads yet,Male,0
2022-06-20 19:59:00,19,0,Burglary,Westside,28.615016511953748,77.21759898696173,entered incident reported. Witness present,Male,0
2022-09-01 03:02:00,3,3,Cyber Crime,Southside,28.58785756905189,77.20018245537757,phishing incident reported. Witness present,Female,0
2023-07-30 22:02:00,22,6,Cyber Crime,Suburb A,28.627137744660367,77.18809517628051,phishing incident reported. CCTV available,Male,0
2022-05-05 00:25:00,0,3,Kidnapping,Southside,28.61879263220278,77.18639030325627,missing child incident reported. Evidence collected,Female,1
2023-07-14 16:21:00,16,4,Homicide,Industrial Area,28.62167383304056,77.20840597529505,killed incident reported. Witness present,Female,0
2023-08-02 23:58:00,23,2,Kidnapping,Suburb A,28.586981136401576,77.22841232257429,held captive incident reported. Evidence collected,Unknown,0
2022-05-23 21:35:00,21,0,Assault,Westside,28.601656807053367,77.19549579271643,kicked incident reported. No leads yet,Male,0
2023-01-01 02:20:00,2,6,Theft,Eastside,28.61724281995385,77.22814395582381,missing incident reported. Witness present,Unknown,0
2022-01-24 02:34:00,2,0,Kidnapping,Northside,28.596969636350362,77.21002799749746,held captive incident reported. CCTV available,Unknown,0
2023-09-10 19:32:00,19,6,Theft,Suburb A,28.621046941672176,77.22055176012105,pickpocket incident reported. CCTV available,Female,0
2023-01-31 11:00:00,11,1,Homicide,Suburb A,28.616840692587953,77.20288286934861,shot incident reported. Evidence collected,Female,0
2022-08-09 23:56:00,23,1,Kidnapping,Suburb B,28.600106829655857,77.21043573138411,held captive incident reported. No leads yet,Female,1
2022-05-23 18:38:00,18,0,Assault,Southside,28.596031016466906,77.16031082527509,beaten incident reported. CCTV available,Male,0
2022-03-09 18:48:00,18,2,Fraud,Northside,28.62117599673596,77.22406558068478,cheated incident reported. No leads yet,Male,0
2022-06-29 17:29:00,17,2,Burglary,Eastside,28.57451779274097,77.19217115492151,forced incident reported. No leads yet,Male,0
2022-02-13 09:53:00,9,6,Homicide,Industrial Area,28.62421923768342,77.24329159116186,murder incident reported. Evidence collected,Unknown,0
2022-01-03 04:16:00,4,0,Homicide,Industrial Area,28.61424656179459,77.19686661764618,stabbed incident reported. No leads yet,Male,0
2022-07-03 15:58:00,15,6,Robbery,Downtown,28.610851725981586,77.23191460698581,forcibly incident reported. Evidence collected,Male,0
2023-09-06 23:23:00,23,2,Kidnapping,Suburb B,28.603133930347926,77.1956801332225,held captive incident reported. Evidence collected,Female,1
2023-01-18 16:46:00,16,2,Theft,Westside,28.6058542746303,77.19311118986236,wallet incident reported. CCTV available,Male,0
2023-04-18 22:08:00,22,1,Cyber Crime,Southside,28.61594450526658,77.23607797430783,identity theft incident reported. CCTV available,Male,0
2022-02-19 09:18:00,9,5,Assault,Eastside,28.619284654551933,77.2047941082979,punched incident reported. Witness present,Unknown,0
2023-07-11 10:55:00,10,1,Cyber Crime,Westside,28.609036478851408,77.18294681985506,ransomware incident reported. Evidence collected,Female,0
2023-07-02 18:22:00,18,6,Burglary,Downtown,28.628618496285785,77.20770271338313,forced incident reported. No leads yet,Male,0
2023-02-26 10:58:00,10,6,Burglary,Northside,28.610892001440156,77.26221845946408,entered incident reported. Witness present,Male,0
